ccode1,ccode2,year,cap_1,cap_2,alliance,contig,dyaddur,polity21,polity22,demdA,demdB,allied,jointdem,anyweak,hegemon,terrmid,lncapratdir,NEGOC,terrcontig
365,640,1962,.176526,.007145,4,1,146,-7,9,0,1,0,0,1,0,0,3.207055,0,0
365,640,1999,.052523,.017166,4,0,183,4,7,0,1,0,0,0,0,0,1.11832,0,0
365,666,1967,.166979,.00156,4,0,19,-7,9,0,1,0,0,1,0,0,4.673182,0,0
365,666,1971,.171476,.002531,4,0,23,-7,9,0,1,0,0,1,0,0,4.215829,0,0
365,666,1974,.166864,.003247,4,0,26,-7,9,0,1,0,0,1,0,0,3.939448,0,0
365,700,1925,.101698,.00352,4,1,5,-7,-6,0,0,0,0,1,0,1,3.363547,0,1
365,700,1939,.138136,.002951,2,1,19,-9,-8,0,0,1,0,1,0,0,3.846095,0,0
365,700,1993,.057014,.001459,4,0,73,4,0,0,0,0,0,1,0,1,3.665545,0,0
365,700,1994,.066177,.001525,4,0,74,4,0,0,0,0,0,1,0,0,3.770339,0,0
365,700,1997,.056771,.001286,4,0,77,4,-7,0,0,0,0,1,0,0,3.787489,0,0
365,700,1998,.052274,.001273,4,0,78,4,-7,0,0,0,0,1,0,1,3.715123,0,0
365,700,1999,.052523,.004156,4,0,79,4,-7,0,0,0,0,1,0,0,2.536698,0,0
365,700,2001,.05455,.00133,-9,0,81,7,,1,0,,0,1,0,0,3.713939,0,0
365,710,1862,.065882,.170761,4,1,2,-10,-6,0,0,0,0,0,0,0,-.9523997,0,0
365,710,1870,.081253,.170688,4,1,10,-10,-6,0,0,0,0,0,0,1,-.7422696,0,1
365,710,1871,.080304,.153718,4,1,11,-10,-6,0,0,0,0,0,0,1,-.6493003,0,1
365,710,1880,.104488,.162829,4,1,20,-10,-6,0,0,0,0,0,0,0,-.4436283,1,0
365,710,1891,.100715,.154692,4,1,31,-10,-6,0,0,0,0,0,0,1,-.4291413,0,1
365,710,1898,.102787,.123467,1,1,38,-10,-6,0,0,1,0,0,0,1,-.183315,0,1
365,710,1900,.109239,.119977,1,1,40,-10,-6,0,0,1,0,0,0,0,-.0937619,0,0
365,710,1903,.112642,.118514,4,1,43,-10,-6,0,0,0,0,0,0,0,-.0508165,0,0
365,710,1910,.118405,.136449,4,1,50,-6,-6,0,0,0,0,0,0,1,-.14184,0,1
365,710,1911,.120098,.113476,4,1,51,-6,-2,0,0,0,0,0,0,0,.0567167,0,0
365,710,1912,.124146,.114028,4,1,52,-6,2,0,0,0,0,0,0,1,.0850143,0,1
365,710,1914,.110813,.092192,4,1,54,-6,-5,0,0,0,0,0,0,1,.1839707,0,1
365,710,1916,.14509,.083506,4,1,56,-6,-5,0,0,0,0,0,0,1,.5524357,0,1
365,710,1921,.148514,.128854,4,1,61,-1,-5,0,0,0,0,0,0,1,.1419992,0,1
365,710,1922,.144379,.136364,4,1,62,-7,-5,0,0,0,0,0,0,0,.0571141,0,0
365,710,1933,.157575,.122585,4,1,73,-9,-5,0,0,0,0,0,0,0,.2510969,0,0
365,710,1937,.147862,.117241,2,1,77,-9,,0,0,1,0,0,0,0,.2320477,0,0
365,710,1943,.102841,.099892,2,1,83,-9,,0,0,1,0,0,0,0,.0290944,0,0
365,710,1944,.097618,.097423,2,1,84,-9,,0,0,1,0,0,0,0,.0019995,1,0
365,710,1945,.118207,.093496,1,1,85,-9,,0,0,1,0,0,0,0,.2345187,0,0
365,710,1947,.145217,.11922,1,1,87,-9,-5,0,0,1,0,0,0,0,.1972587,0,0
365,710,1964,.167705,.110355,4,1,104,-7,-8,0,0,0,0,0,0,1,.418504,0,1
365,710,1965,.164769,.109215,4,1,105,-7,-8,0,0,0,0,0,0,1,.4112261,0,1
365,710,1978,.170097,.119101,4,1,118,-7,-7,0,0,0,0,0,0,1,.356397,0,1
365,710,1979,.166573,.11793,4,1,119,-7,-7,0,0,0,0,0,0,1,.3453424,0,1
365,710,1980,.167749,.11739,4,1,120,-7,-7,0,0,0,0,0,0,1,.3569671,0,1
365,713,1949,.167918,.017092,4,0,0,-9,-8,0,0,0,0,1,0,0,2.284865,0,0
365,730,1897,.107471,.002478,4,1,10,-10,1,0,0,0,0,1,0,0,3.769769,0,0
365,730,1899,.107504,.002446,4,1,12,-10,1,0,0,0,0,1,0,0,3.783074,0,0
365,732,1967,.166979,.008557,4,0,18,-7,3,0,0,0,0,1,0,0,2.971118,0,0
365,732,1978,.170097,.011078,4,0,29,-7,-8,0,0,0,0,1,0,0,2.731408,0,0
365,732,1983,.171442,.015123,4,0,34,-7,-5,0,0,0,0,1,0,0,2.428028,0,0
365,740,1861,.078794,.024336,4,0,1,-10,-6,0,0,0,0,0,0,1,1.17488,0,0
365,740,1871,.080304,.020237,4,0,11,-10,1,0,0,0,0,0,0,1,1.378307,1,0
365,740,1895,.107218,.031203,4,0,35,-10,1,0,0,0,0,0,0,0,1.23435,0,0
365,740,1903,.112642,.032303,4,0,43,-10,1,0,0,0,0,0,0,1,1.249054,0,0
365,740,1919,.063167,.034808,4,0,59,-1,1,0,0,0,0,0,0,0,.5959347,0,0
365,740,1932,.15251,.048889,4,0,72,-8,1,0,0,0,0,0,0,0,1.137678,0,0
365,740,1934,.164524,.049332,4,0,74,-9,1,0,0,0,0,0,0,0,1.204484,0,0
365,740,1936,.148171,.046317,4,0,76,-9,1,0,0,0,0,0,0,0,1.162858,0,0
365,740,1937,.147862,.053411,4,0,77,-9,1,0,0,0,0,0,0,0,1.018263,0,0
365,740,1938,.164359,.059081,4,0,78,-9,1,0,0,0,0,0,0,1,1.023144,0,0
365,740,1945,.118207,.052876,2,0,85,-9,,0,0,1,0,0,0,1,.8044878,0,0
365,740,1953,.173122,.030229,4,0,1,-7,10,0,1,0,0,1,0,0,1.745195,0,0
365,740,1955,.179166,.029988,4,0,3,-7,10,0,1,0,0,1,0,0,1.787515,0,0
365,740,1958,.171078,.033364,4,0,6,-7,10,0,1,0,0,1,0,0,1.634642,0,0
365,740,1959,.171353,.034843,4,0,7,-7,10,0,1,0,0,1,0,0,1.592873,0,0
365,740,1960,.171959,.036461,4,0,8,-7,10,0,1,0,0,1,0,0,1.551013,0,0
365,740,1961,.173939,.039464,4,0,9,-7,10,0,1,0,0,1,0,0,1.483316,0,0
365,740,1962,.176526,.038513,4,0,10,-7,10,0,1,0,0,1,0,0,1.522472,0,0
365,740,1963,.171477,.039775,4,0,11,-7,10,0,1,0,0,1,0,0,1.461211,0,0
365,740,1964,.167705,.041707,4,0,12,-7,10,0,1,0,0,1,0,0,1.391537,0,0
365,740,1965,.164769,.041281,4,0,13,-7,10,0,1,0,0,0,0,0,1.384142,0,0
365,740,1967,.166979,.048288,4,0,15,-7,10,0,1,0,0,0,0,0,1.240685,0,0
365,740,1968,.170108,.04931,4,0,16,-7,10,0,1,0,0,0,0,0,1.238307,0,0
365,740,1969,.169611,.052451,4,0,17,-7,10,0,1,0,0,0,0,0,1.173628,0,0
365,740,1975,.173974,.055511,4,0,23,-7,10,0,1,0,0,0,0,0,1.142325,0,0
365,740,1976,.175472,.054924,4,0,24,-7,10,0,1,0,0,0,0,0,1.161529,0,0
365,740,1977,.173055,.053733,4,0,25,-7,10,0,1,0,0,0,0,0,1.169582,0,0
365,740,1978,.170097,.052164,4,0,26,-7,10,0,1,0,0,0,0,0,1.181976,0,0
365,740,1982,.170673,.051651,4,0,30,-7,10,0,1,0,0,0,0,1,1.19524,0,0
365,740,1984,.169143,.050478,4,0,32,-7,10,0,1,0,0,0,0,0,1.209207,0,0
365,740,1993,.057014,.054375,4,0,41,4,10,0,1,0,0,0,0,1,.0473923,0,0
365,740,1996,.059208,.052293,4,0,44,4,10,0,1,0,0,0,0,1,.1241941,0,0
365,740,2000,.052663,.05295,4,0,48,7,10,1,1,0,1,0,0,0,-.005435,0,0
365,740,2001,.05455,.050712,-9,0,49,7,10,1,1,,1,0,0,0,.0729551,0,0
365,812,1960,.171959,.000451,4,0,7,-7,-1,0,0,0,0,1,0,0,5.943544,0,0
366,290,1939,.000565,.018311,4,0,21,-6,0,0,0,0,0,0,0,0,-3.478431,0,0
368,220,1923,.001352,.057659,4,0,5,4,9,0,1,0,0,0,0,1,-3.752961,1,0
368,290,1938,.001131,.019573,4,1,20,-9,-6,0,0,0,0,0,0,0,-2.851049,0,0
369,360,1997,.015707,.005284,4,1,6,7,8,1,1,0,1,0,0,0,1.089423,0,0
370,368,2001,.00262,.000574,-9,1,10,-7,10,0,1,,0,1,0,0,1.5183,0,0
371,373,1992,.000475,.001326,4,1,1,7,1,1,0,0,0,0,0,1,-1.026607,0,1
371,373,1995,.000774,.001352,2,1,4,3,-6,0,0,1,0,0,0,1,-.5577684,0,1
371,373,1996,.00079,.001369,2,1,5,-6,-6,0,0,1,0,0,0,1,-.5498028,0,1
371,373,1998,.000742,.001276,2,1,7,5,-7,0,0,1,0,0,0,1,-.5421362,0,1
371,373,2000,.000768,.001405,2,1,9,5,-7,0,0,1,0,0,0,1,-.6040028,0,1
371,373,2001,.000777,.001428,-9,1,10,5,-7,0,0,,0,0,0,1,-.6085898,0,1
371,630,1994,.00076,.012507,4,1,3,7,-6,1,0,0,0,0,0,0,-2.800725,0,0
373,365,1999,.001309,.052523,2,1,8,-7,4,0,0,1,0,0,0,0,-3.691988,0,0
373,371,2001,.001428,.000777,-9,1,10,-7,5,0,0,,0,0,0,1,.6085898,0,1
373,372,1996,.001369,.000474,2,1,5,-6,5,0,0,1,0,0,0,1,1.060628,1,1
375,365,1919,.00132,.063167,4,1,2,10,-1,1,0,0,0,0,0,1,-3.86815,1,1
380,200,1915,.004756,.150227,4,0,99,8,8,1,1,0,1,0,0,0,-3.45274,0,0
380,220,1915,.004756,.079158,4,0,99,8,8,1,1,0,1,0,0,0,-2.812039,0,0
380,255,1915,.004756,.151116,4,0,99,8,2,1,0,0,0,0,0,0,-3.458641,0,0
380,255,1918,.004469,.172437,4,0,102,10,4,1,0,0,0,0,0,0,-3.652867,0,0
380,300,1915,.004756,.062427,4,0,99,8,-4,1,0,0,0,0,0,0,-2.574591,0,0
380,365,1915,.004756,.123346,4,1,99,8,-6,1,0,0,0,0,0,0,-3.255586,0,0
385,200,1914,.001442,.137912,4,0,9,10,8,1,1,0,1,0,0,0,-4.560585,0,0
385,265,1969,.00132,.008784,4,0,15,10,-9,1,0,0,0,0,0,0,-1.8953,0,0
385,345,2000,.001699,.002245,4,0,55,10,7,1,1,0,1,0,0,0,-.2786657,0,0
385,365,1956,.001196,.170245,4,1,11,10,-7,1,0,0,0,0,0,0,-4.958256,0,0
385,365,1957,.001218,.167359,4,1,12,10,-7,1,0,0,0,0,0,0,-4.922931,0,0
385,365,1969,.00132,.169611,4,1,24,10,-7,1,0,0,0,0,0,0,-4.855876,0,0
385,365,1980,.002013,.167749,4,1,35,10,-7,1,0,0,0,0,0,0,-4.422843,0,0
385,365,1998,.001863,.052274,4,1,53,10,4,1,0,0,0,0,0,0,-3.334311,0,0
385,365,1999,.001817,.052523,4,1,54,10,4,1,0,0,0,0,0,0,-3.364064,0,0
385,365,2001,.001689,.05455,-9,1,56,10,7,1,1,,1,0,0,0,-3.474981,0,0
385,390,1969,.00132,.001673,1,0,24,10,10,1,1,1,1,0,0,0,-.2369867,0,0
385,390,1981,.001928,.001365,1,0,36,10,10,1,1,1,1,0,0,1,.3453287,0,0
390,200,1961,.001588,.040154,1,0,16,10,10,1,1,1,1,0,0,0,-3.230247,0,0
390,255,1914,.002155,.158204,4,1,98,9,2,1,0,0,0,0,0,0,-4.296094,0,0
390,345,1992,.00163,.002224,4,0,47,10,-5,1,0,0,0,0,0,0,-.3107274,0,0
390,345,2000,.001415,.002245,4,0,55,10,7,1,1,0,1,0,0,0,-.461576,0,0
395,200,1958,.000013,.045253,1,0,14,,10,0,1,1,0,0,0,0,-8.155075,0,0
395,200,1960,.000013,.042396,1,0,16,,10,0,1,1,0,0,0,0,-8.08986,0,0
395,200,1972,.000011,.02785,1,0,28,,10,0,1,1,0,0,0,0,-7.836693,0,0
395,200,1975,1.00e-05,.027712,1,0,31,,10,0,1,1,0,0,0,0,-7.927036,0,0
395,260,1974,1.00e-05,.036071,1,0,19,,10,0,1,1,0,0,0,0,-8.19066,0,0
395,345,2000,.000086,.002245,4,0,56,,7,0,1,0,0,0,0,0,-3.262114,0,0
395,365,1949,.000012,.167918,4,0,5,,-9,0,0,0,0,0,0,0,-9.546325,0,0
411,368,2000,.00004,.000579,4,0,9,-5,10,0,1,0,0,0,0,0,-2.672423,0,0
411,481,1972,.000028,.000086,4,1,4,-7,-9,0,0,0,0,0,0,1,-1.122143,1,1
432,439,1974,.000412,.000326,4,1,14,-7,-4,0,0,0,0,0,0,1,.2341259,0,1
432,439,1985,.000449,.000474,1,1,25,-7,-7,0,0,1,0,0,0,1,-.0541844,1,1
432,439,1986,.000427,.000479,1,1,26,-7,-7,0,0,1,0,0,0,1,-.1149166,0,1
433,404,1990,.000673,.00012,1,1,16,-1,-8,0,0,1,0,1,0,0,1.724254,0,0
433,404,1992,.000737,.00015,1,1,18,-1,-6,0,0,1,0,1,0,0,1.591953,0,0
433,420,1971,.000499,.000027,4,1,6,-7,8,0,1,0,0,1,0,0,2.916769,1,0
433,420,1974,.000499,.000026,4,1,9,-6,8,0,1,0,0,1,0,0,2.954509,0,0
433,435,1989,.000646,.000239,1,1,29,-1,-7,0,0,1,0,0,0,0,.9943359,0,0
434,235,1961,.00012,.001891,4,0,1,2,-9,0,0,0,0,0,0,1,-2.757369,0,0
434,436,1963,.00017,.000195,1,1,3,-1,-7,0,0,1,0,0,0,1,-.1372011,0,1
435,432,1962,.000059,.000332,4,1,2,-7,-7,0,0,0,0,0,0,1,-1.727597,0,1
435,433,1989,.000239,.000646,1,1,29,-7,-1,0,0,1,0,0,0,0,-.9943359,0,0
436,432,1993,.000415,.000531,1,1,33,8,7,1,1,1,1,0,0,0,-.2464836,0,0
438,2,1966,.000313,.208847,4,0,8,-9,10,0,1,0,0,0,0,0,-6.503154,0,0
438,437,1966,.000313,.000378,4,1,6,-9,-9,0,0,0,0,0,0,0,-.188691,0,0
438,437,1967,.000284,.000378,4,1,7,-9,-9,0,0,0,0,0,0,0,-.2859199,1,0
438,437,1996,.000429,.001107,1,1,36,-1,-6,0,0,1,0,0,0,1,-.947952,0,1
438,450,1999,.000411,.000196,1,1,41,-1,0,0,0,1,0,0,0,0,.7404786,1,0
438,451,1997,.000416,.000251,1,1,36,-1,0,0,0,1,0,0,0,0,.5052323,0,0
438,451,2001,.000395,.000268,-9,1,40,-1,2,0,0,,0,0,0,0,.3878988,0,0
438,452,1966,.000313,.000845,1,0,8,-9,-7,0,0,1,0,0,0,0,-.9931334,0,0
450,255,1944,.000096,.136213,4,0,24,-6,-9,0,0,0,0,0,0,0,-7.257627,0,0
450,437,1990,.000208,.00096,1,1,30,0,-7,0,0,1,0,0,0,0,-1.529395,0,0
450,438,2000,.000281,.000392,1,1,42,0,-1,0,0,1,0,0,0,0,-.3329071,1,0
450,740,1944,.000096,.067079,4,0,24,-6,1,0,0,0,0,0,0,0,-6.549278,0,0
451,450,1991,.000251,.000198,1,1,30,-6,0,0,0,1,0,0,0,0,.2371859,0,0
451,450,1999,.000235,.000196,1,1,38,0,0,0,0,1,0,0,0,0,.1814709,0,0
451,450,2001,.000268,.000291,-9,1,40,2,0,0,0,,0,0,0,0,-.0823363,0,0
452,365,1968,.000975,.170108,4,0,11,-7,-7,0,0,0,0,0,0,0,-5.161751,0,0
452,438,1966,.000845,.000313,1,0,8,-7,-9,0,0,1,0,0,0,0,.9931335,0,0
452,451,1997,.000897,.000251,1,0,36,2,0,0,0,1,0,0,0,0,1.273603,0,0
452,461,1962,.000689,.000092,4,1,2,-9,-6,0,0,0,0,1,0,0,2.013453,0,0
452,461,1965,.000825,.000131,4,1,5,-9,-6,0,0,0,0,1,0,1,1.840186,0,1
452,461,1977,.00089,.000173,4,1,17,-7,-7,0,0,0,0,1,0,0,1.63793,0,0
452,461,1982,.000871,.000192,1,1,22,-7,-7,0,0,1,0,1,0,0,1.512147,0,0
452,461,1993,.000937,.000245,1,1,33,-1,-2,0,0,1,0,0,0,0,1.341425,0,0
461,452,1961,.000083,.000697,4,1,1,-6,-8,0,0,0,0,0,0,0,-2.127945,0,0
461,452,1994,.000246,.000966,1,1,34,-2,-1,0,0,1,0,0,0,0,-1.367832,0,0
471,475,1981,.000657,.006406,4,1,21,-8,7,0,1,0,0,0,0,0,-2.277306,1,0
471,475,1987,.000753,.006814,4,1,27,-8,-7,0,0,0,0,0,0,0,-2.202669,0,0
471,475,1994,.0008,.007436,4,1,34,-4,-7,0,0,0,0,0,0,1,-2.229477,0,1
471,475,1995,.000898,.007556,4,1,35,-4,-6,0,0,0,0,0,0,1,-2.129927,0,1
471,475,1996,.000846,.007692,4,1,36,-4,-6,0,0,0,0,0,0,1,-2.207417,0,1
471,475,1998,.000817,.00631,4,1,38,-4,-1,0,0,0,0,0,0,1,-2.044252,0,1
471,481,1976,.00058,.000162,4,1,16,-8,-9,0,0,0,0,0,0,1,1.275432,0,1
475,434,2000,.006137,.000327,1,1,40,4,6,0,1,1,0,1,0,1,2.932131,0,1
475,437,1993,.007246,.001062,1,0,33,-7,-7,0,0,1,0,1,0,0,1.920296,0,0
475,450,1998,.00631,.000183,1,0,38,-1,0,0,0,1,0,1,0,0,3.540405,0,0
475,450,1999,.006412,.000196,1,0,39,4,0,0,0,1,0,1,0,0,3.487812,0,0
475,451,1997,.006569,.000251,1,0,36,-6,0,0,0,1,0,1,0,0,3.264664,0,0
475,471,1981,.006406,.000657,4,1,21,7,-8,1,0,0,0,1,0,0,2.277306,1,0
475,483,1995,.007556,.000626,4,0,35,-6,-4,0,0,0,0,1,0,1,2.490747,0,0
482,471,2001,.00021,.00089,-9,1,41,5,-4,0,0,,0,0,0,1,-1.444114,0,1
482,483,1969,.000137,.000242,1,1,9,-7,-9,0,0,1,0,0,0,0,-.5689569,1,0
482,483,2001,.00021,.000598,-9,1,41,5,-2,0,0,,0,0,0,0,-1.046483,0,0
483,436,1993,.000541,.000415,4,1,33,-4,8,0,1,0,0,0,0,0,.2651408,0,0
483,475,1983,.000278,.006493,4,0,23,0,7,0,1,0,0,0,0,0,-3.150859,0,0
483,625,1966,.000239,.000922,4,1,6,-9,7,0,1,0,0,0,0,0,-1.350082,1,0
484,235,1969,.000125,.002729,4,0,9,-7,-9,0,0,0,0,0,0,0,-3.083377,0,0
490,211,1993,.002951,.005185,4,0,33,0,10,0,1,0,0,0,0,0,-.5636258,0,0
490,452,1960,.001328,.000644,4,0,0,0,-8,0,0,0,0,0,0,0,.7237305,0,0
490,484,1963,.001469,.000125,4,1,3,-3,-7,0,0,0,0,1,0,0,2.464023,0,0
490,484,1965,.001615,.000139,4,1,5,-9,-7,0,0,0,0,1,0,0,2.452616,0,0
490,484,1969,.00216,.000125,4,1,9,-9,-7,0,0,0,0,1,0,0,2.84955,1,0
490,484,1971,.002477,.000158,4,1,11,-9,-7,0,0,0,0,1,0,0,2.752208,1,0
490,484,1980,.002402,.000263,4,1,20,-9,-8,0,0,0,0,1,0,0,2.211903,0,0
490,484,1987,.00257,.000329,4,1,27,-9,-8,0,0,0,0,1,0,0,2.055604,0,0
490,484,1993,.002951,.000405,4,1,33,0,5,0,0,0,0,1,0,0,1.986012,0,0
490,484,1997,.002938,.000361,4,1,37,0,-6,0,0,0,0,1,0,0,2.096606,0,0
490,500,1965,.001615,.000506,4,1,3,-9,7,0,1,0,0,0,0,0,1.160554,0,0
490,500,1987,.00257,.000837,4,1,25,-9,-7,0,0,0,0,0,0,0,1.121837,0,0
490,500,1996,.003196,.001164,4,1,34,0,-4,0,0,0,0,0,0,0,1.010038,0,0
490,517,1996,.003196,.000636,4,1,34,0,-6,0,0,0,0,1,0,1,1.614457,0,1
490,517,1998,.00317,.000562,4,1,36,0,-6,0,0,0,0,1,0,0,1.729985,0,0
490,540,1978,.002493,.000944,4,1,3,-9,-7,0,0,0,0,0,0,0,.9711158,0,0
490,540,1994,.002993,.001607,4,1,19,0,-1,0,0,0,0,0,0,0,.6219071,0,0
490,551,1971,.002477,.000626,4,1,7,-9,0,0,0,0,0,0,0,0,1.375453,0,0
490,551,1977,.002509,.000709,4,1,13,-9,-9,0,0,0,0,0,0,0,1.263784,0,0
490,551,1980,.002402,.00069,2,1,16,-9,-9,0,0,1,0,0,0,1,1.247365,0,1
490,551,1982,.002503,.00075,2,1,18,-9,-9,0,0,1,0,0,0,1,1.205172,1,1
490,551,1990,.002627,.000741,4,1,26,-8,-9,0,0,0,0,0,0,0,1.265597,0,0
490,551,1994,.002993,.000761,4,1,30,0,6,0,1,0,0,0,0,0,1.369398,0,0
490,552,1966,.001664,.000589,4,0,1,-9,,0,0,0,0,0,0,0,1.038553,0,0
500,200,1974,.000804,.02819,4,0,12,-7,10,0,1,0,0,0,0,0,-3.557123,0,0
500,501,1973,.000717,.001023,4,1,10,-7,-7,0,0,0,0,0,0,1,-.355419,0,1
500,501,1976,.000823,.001049,4,1,13,-7,-7,0,0,0,0,0,0,1,-.2426364,0,1
500,501,1987,.000837,.001389,4,1,24,-7,-7,0,0,0,0,0,0,0,-.5065153,1,0
500,501,1989,.00093,.001459,4,1,26,-7,-7,0,0,0,0,0,0,0,-.450322,0,0
500,510,1971,.000735,.001002,4,1,9,-7,-7,0,0,0,0,0,0,1,-.3098827,0,1
500,510,1972,.000727,.001041,4,1,10,-7,-7,0,0,0,0,0,0,1,-.3590106,0,1
500,510,1974,.000804,.001051,4,1,12,-7,-7,0,0,0,0,0,0,1,-.2678981,0,1
500,510,1977,.000831,.001247,4,1,15,-7,-7,0,0,0,0,0,0,1,-.4058661,0,1
500,510,1978,.000729,.001508,4,1,16,-7,-7,0,0,0,0,0,0,1,-.7268658,0,1
500,517,1971,.000735,.000235,4,1,9,-7,-5,0,0,0,0,0,0,0,1.140285,1,0
500,517,1991,.001108,.000481,4,1,29,-7,-7,0,0,0,0,0,0,0,.8344447,0,0
500,517,1999,.001159,.000576,4,1,37,-4,-6,0,0,0,0,0,0,1,.6992051,0,1
500,517,2000,.001159,.00081,4,1,38,-4,-4,0,0,0,0,0,0,1,.3582786,0,1
500,517,2001,.001219,.000842,-9,1,39,-4,-4,0,0,,0,0,0,0,.3700061,0,0
500,551,1973,.000717,.000683,4,0,9,-7,-9,0,0,0,0,0,0,0,.048581,0,0
500,551,1974,.000804,.000685,4,0,10,-7,-9,0,0,0,0,0,0,1,.1601804,0,0
500,625,1971,.000735,.001251,4,1,9,-7,-7,0,0,0,0,0,0,0,-.5318279,0,0
500,625,1974,.000804,.001281,1,1,12,-7,-7,0,0,1,0,0,0,1,-.465797,0,1
500,625,1994,.001194,.002236,4,1,32,-4,-7,0,0,0,0,0,0,0,-.6273796,0,0
500,625,2001,.001219,.002629,-9,1,39,-4,-7,0,0,,0,0,0,0,-.7685727,0,0
501,500,1965,.0008,.000506,4,1,2,2,7,0,1,0,0,0,0,0,.458075,0,0
501,500,1975,.001055,.000812,4,1,12,-7,-7,0,0,0,0,0,0,0,.2617957,0,0
501,500,1995,.001614,.001145,4,1,32,-5,-4,0,0,0,0,0,0,0,.3433109,0,0
501,500,1997,.001552,.001129,4,1,34,-2,-4,0,0,0,0,0,0,0,.3182121,0,0
501,651,1978,.001144,.008263,4,0,15,-7,-6,0,0,0,0,0,0,0,-1.977257,0,0
510,501,1977,.001247,.001105,4,1,14,-7,-7,0,0,0,0,0,0,0,.1208952,0,0
510,516,1973,.001067,.000194,4,1,11,-7,-7,0,0,0,0,1,0,0,1.704748,0,0
510,516,1995,.001932,.000401,4,1,33,-1,0,0,0,0,0,1,0,0,1.57235,0,0
510,516,2000,.001809,.000542,4,1,38,2,-1,0,0,0,0,0,0,0,1.205263,0,0
516,510,1997,.000496,.001726,4,1,35,-5,-1,0,0,0,0,0,0,0,-1.246986,0,0
517,516,1964,.000176,.000181,4,1,2,-5,-3,0,0,0,0,0,0,0,-.028013,0,0
517,516,1972,.000231,.000194,1,1,10,-5,-7,0,0,1,0,0,0,0,.1745595,0,0
517,516,1973,.000232,.000194,1,1,11,-7,-7,0,0,1,0,0,0,0,.1788793,0,0
520,220,1976,.000517,.023705,4,0,16,-7,8,0,1,0,0,0,0,0,-3.825398,0,0
520,501,1963,.00033,.000652,4,1,0,7,2,1,0,0,0,0,0,1,-.6809519,0,1
520,501,1967,.000293,.0008,4,1,4,7,0,1,0,0,0,0,0,1,-1.004439,0,1
520,501,1977,.000676,.001105,4,1,14,-7,-7,0,0,0,0,0,0,1,-.4914075,0,1
520,501,1989,.000657,.001459,4,1,26,-7,-7,0,0,0,0,0,0,0,-.7978226,0,0
520,530,1961,.000291,.001652,4,1,1,7,-9,1,0,0,0,0,0,1,-1.736419,0,1
520,530,1963,.00033,.001838,4,1,3,7,-9,1,0,0,0,0,0,1,-1.717341,0,1
520,530,1965,.000359,.001894,4,1,5,7,-9,1,0,0,0,0,0,1,-1.663124,0,1
520,530,1966,.000287,.00171,4,1,6,7,-9,1,0,0,0,0,0,1,-1.784766,0,1
520,530,1967,.000293,.001701,4,1,7,7,-9,1,0,0,0,0,0,1,-1.758799,0,1
520,530,1973,.000468,.001774,4,1,13,-7,-9,0,0,0,0,0,0,1,-1.332524,0,1
520,530,1974,.000496,.001749,4,1,14,-7,0,0,0,0,0,0,0,1,-1.260224,0,1
520,530,1975,.000502,.001799,4,1,15,-7,-7,0,0,0,0,0,0,1,-1.276386,0,1
520,530,1977,.000676,.003245,4,1,17,-7,-7,0,0,0,0,0,0,1,-1.568678,0,1
520,552,1966,.000287,.000589,4,0,1,7,,1,0,0,0,0,0,0,-.718944,0,0
522,531,1998,.000129,.000986,4,1,5,-6,-6,0,0,0,0,0,0,0,-2.033844,0,0
530,255,1942,.002916,.17555,4,0,1,-5,-9,0,0,0,0,0,0,0,-4.097711,0,0
530,325,1931,.00507,.032886,2,0,33,-5,-9,0,0,1,0,0,0,1,-1.869706,0,0
530,325,1934,.004841,.035119,2,0,36,-5,-9,0,0,1,0,0,0,0,-1.981621,0,0
530,325,1942,.002916,.035217,4,0,1,-5,-9,0,0,0,0,0,0,0,-2.491316,0,0
530,501,1999,.004489,.001479,1,1,36,1,-2,0,0,1,0,0,0,0,1.110264,1,0
530,520,1960,.001661,.000253,4,1,0,-9,7,0,1,0,0,1,0,0,1.881786,0,0
530,520,1978,.003283,.000695,4,1,18,-7,-7,0,0,0,0,1,0,0,1.552601,0,0
530,520,1980,.003139,.000717,4,1,20,-7,-7,0,0,0,0,1,0,0,1.476584,0,0
530,520,1982,.003043,.00073,4,1,22,-7,-7,0,0,0,0,1,0,0,1.427554,0,0
530,520,1984,.002984,.000659,4,1,24,-8,-7,0,0,0,0,1,0,0,1.510296,0,0
530,520,1985,.003315,.000663,4,1,25,-8,-7,0,0,0,0,1,0,0,1.609438,0,0
530,625,1967,.001701,.000931,4,1,11,-9,7,0,1,0,0,0,0,1,.6027123,0,1
530,625,1975,.001799,.001401,4,1,19,-7,-7,0,0,0,0,0,0,0,.2500447,0,0
530,625,1977,.003245,.001498,4,1,21,-7,-7,0,0,0,0,0,0,0,.7729844,0,0
530,625,1979,.003116,.001668,4,1,23,-7,-7,0,0,0,0,0,0,0,.6249248,0,0
530,625,1983,.003105,.001845,4,1,27,-7,-7,0,0,0,0,0,0,0,.5205344,0,0
530,625,1986,.003676,.00179,4,1,30,-8,7,0,1,0,0,0,0,0,.7196096,0,0
530,625,1987,.00373,.00181,4,1,31,-8,7,0,1,0,0,0,0,0,.7230814,0,0
530,625,1988,.003435,.001848,4,1,32,-8,7,0,1,0,0,0,0,0,.619913,0,0
530,625,1994,.002832,.002236,4,1,38,1,-7,0,0,0,0,0,0,1,.2362946,0,1
